Shape *,admin4Name_en,admin4Pcode,admin4RefName,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,Shape_Length,Shape_Area
Polygon,Nekpondo,SL03010704,Nekpondo,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.145325,0.001093
Polygon,Tongowa,SL03010705,Tongowa,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.400224,0.00678
Polygon,Upper Baimba,SL03010706,Upper Baimba,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.227402,0.002748
Polygon,Upper Niawa,SL03010708,Upper Niawa,Jaiama Bongor,SL030107,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.434329,0.007203
Polygon,Korjeh,SL03010801,Korjeh,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.211547,0.001358
Polygon,Kpandobu,SL03010802,Kpandobu,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.335256,0.004421
Polygon,Mangaru,SL03010903,Mangaru,Komboya,SL030109,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.309151,0.006287
Polygon,Sei,SL03010904,Sei,Komboya,SL030109,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.210337,0.002304
Polygon,Nguabu,SL03010803,Nguabu,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.38224,0.004998
Polygon,Nyallay,SL03010804,Nyallay,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.268009,0.003613
Polygon,Nyawa,SL03010805,Nyawa,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.263202,0.00239
Polygon,Keisua,SL03010901,Keisua,Komboya,SL030109,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.331031,0.004651
Polygon,Kamakathie,SL02050303,Kamakathie,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.197688,0.002136
Polygon,Samamie,SL03010806,Samamie,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.279655,0.003321
Polygon,Sewa,SL03010807,Sewa,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.356603,0.005049
Polygon,Sindeh,SL03010808,Sindeh,Kakua,SL030108,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.184611,0.002364
Polygon,Lunsar-Robis,SL02040810,Lunsar-Robis,Marampa,SL020408,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.052208,0.000116
Polygon,Gao,SL03011001,Gao,Lugbu,SL030110,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.268446,0.004012
Polygon,Kamba,SL03011002,Kamba,Lugbu,SL030110,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.271712,0.003045
Polygon,Kargbevu,SL03011003,Kargbevu,Lugbu,SL030110,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.294598,0.004353
Polygon,Kemoh,SL03011004,Kemoh,Lugbu,SL030110,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.255221,0.002743
Polygon,Bainyawa,SL03011301,Bainyawa,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.215265,0.002472
Polygon,Magbao,SL03011005,Magbao,Lugbu,SL030110,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.331132,0.004182
Polygon,Yorma,SL03011006,Yorma,Lugbu,SL030110,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.238155,0.002457
Polygon,Kamakilla,SL02050304,Kamakilla,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.28606,0.004087
Polygon,Baimba,SL03011101,Baimba,Niawa Lenga,SL030111,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.325659,0.005063
Polygon,Mambawa,SL03011302,Mambawa,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.205066,0.002182
Polygon,Lower Niawa,SL03011102,Lower Niawa,Niawa Lenga,SL030111,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.519361,0.005654
Polygon,Upper Niawa,SL03011103,Upper Niawa,Niawa Lenga,SL030111,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.286154,0.003662
Polygon,Yalenga,SL03011104,Yalenga,Niawa Lenga,SL030111,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.300517,0.005356
Polygon,Kaduawo,SL03011201,Kaduawo,Selenga,SL030112,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.269781,0.001926
Polygon,Mokpendeh,SL03011202,Mokpendeh,Selenga,SL030112,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.330194,0.003028
Polygon,Morku,SL03011303,Morku,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.27193,0.002885
Polygon,Magbankitha,SL02040713,Magbankitha,Maforki,SL020407,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.197166,0.00145
Polygon,Ngolamajie,SL03011304,Ngolamajie,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.360381,0.006738
Polygon,Njagbla I,SL03011305,Njagbla I,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.265123,0.002093
Polygon,Yarlenga,SL03011407,Yarlenga,Valunia,SL030114,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.354579,0.006003
Polygon,Njagbla II,SL03011306,Njagbla II,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.384976,0.004067
Polygon,Deilenga,SL03011401,Deilenga,Valunia,SL030114,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.664232,0.02134
Polygon,Kendebu,SL03011402,Kendebu,Valunia,SL030114,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.403049,0.006904
Polygon,Central Kargoi,SL03011501,Central Kargoi,Wonde,SL030115,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.306098,0.003396
Polygon,Seiwa,SL03011307,Seiwa,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.826624,0.018728
Polygon,Sendeh,SL03011308,Sendeh,Tikonko,SL030113,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.235166,0.002448
Polygon,Magbengbeh,SL02040714,Magbengbeh,Maforki,SL020407,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.140795,0.000671
Polygon,Lunia,SL03011403,Lunia,Valunia,SL030114,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.872674,0.021655
Polygon,Ngovo,SL03011404,Ngovo,Valunia,SL030114,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.277829,0.003972
Polygon,Seilenga,SL03011405,Seilenga,Valunia,SL030114,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.412637,0.005073
Polygon,Lower Kargoi,SL03011502,Lower Kargoi,Wonde,SL030115,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.399542,0.005088
Polygon,Manyeh,SL03011503,Manyeh,Wonde,SL030115,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.492855,0.010071
Polygon,Upper Kargoi,SL03011504,Upper Kargoi,Wonde,SL030115,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.255928,0.003366
Polygon,East Ward-Batiema,SL03019101,East Ward-Batiema,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.053326,0.000139
Polygon,East Ward-Bumpeh-W,SL03019102,East Ward-Bumpeh-W,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.045313,0.000104
Polygon,East Ward-Gbondo T,SL03019103,East Ward-Gbondo T,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.047497,0.000089
Polygon,East Ward-Kindia T,SL03019104,East Ward-Kindia T,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.04649,0.000085
Polygon,East Ward-Lower Sa,SL03019105,East Ward-Lower Sa,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.043405,0.000064
Polygon,East Ward-Manjama,SL03019106,East Ward-Manjama,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.040705,0.000088
Polygon,East Ward-Messima,SL03019107,East Ward-Messima,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.047801,0.000124
Polygon,East Ward-Moriba T,SL03019109,East Ward-Moriba T,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.038045,0.000063
Polygon,North Ward-Bo Numb,SL03019111,North Ward-Bo Numb,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.060372,0.0001
Polygon,North Ward-Kissy Town,SL03019112,North Ward-Kissy Town,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.045686,0.000094
Polygon,Makump,SL02040306,Makump,Dibia,SL020403,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.23244,0.002761
Polygon,West Ward-Kandeh T,SL03019118,West Ward-Kandeh T,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.058687,0.000192
Polygon,North Ward-Njai To,SL03019114,North Ward-Njai To,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.042102,0.000065
Polygon,Kasokira,SL02050305,Kasokira,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.341869,0.00444
Polygon,North Ward-Reservation,SL03019115,North Ward-Reservation,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.077697,0.000274
Polygon,West Ward-Lewabu -,SL03019119,West Ward-Lewabu -,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.042859,0.000107
Polygon,Masaba,SL02050604,Masaba,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.396135,0.007959
Polygon,West Ward-Moriba T,SL03019120,West Ward-Moriba T,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.050962,0.000109
Polygon,West Ward-Nikibu -,SL03019121,West Ward-Nikibu -,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.061073,0.000116
Polygon,West Ward-Njagboim,SL03019122,West Ward-Njagboim,Bo Town,SL030191,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.053196,0.000114
Polygon,Lower Massakong,SL02050101,Lower Massakong,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.528369,0.007081
Polygon,Petifu Mayawa A,SL02050104,Petifu Mayawa A,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.446401,0.005876
Polygon,Lower Polie,SL02050102,Lower Polie,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.47821,0.006482
Polygon,Petifu Mayawa B,SL02050105,Petifu Mayawa B,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.152313,0.001296
Polygon,Simiria,SL02050207,Simiria,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.313671,0.003384
Polygon,Rogbalan,SL02040307,Rogbalan,Dibia,SL020403,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.194005,0.001462
Polygon,Mayeppoh,SL02050103,Mayeppoh,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.638579,0.011469
Polygon,Fuladugu,SL02050301,Fuladugu,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.366563,0.005847
Polygon,Marunia,SL02040721,Marunia,Maforki,SL020407,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.205973,0.001878
Polygon,Petifu Mayeppoh,SL02050106,Petifu Mayeppoh,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.427064,0.006838
Polygon,Upper Massakong,SL02050107,Upper Massakong,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.377713,0.005247
Polygon,Upper Polie,SL02050108,Upper Polie,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.408022,0.003481
Polygon,Yiben,SL02050110,Yiben,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.464221,0.006945
Polygon,Yele Manowo,SL02050109,Yele Manowo,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.540952,0.005581
Polygon,Mabonto,SL02050203,Mabonto,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.274972,0.004145
Polygon,Kakallain,SL02050302,Kakallain,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.267765,0.003873
Polygon,Kabaia,SL02050201,Kabaia,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.58447,0.010266
Polygon,Kamarugu,SL02050202,Kamarugu,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.499427,0.008862
Polygon,Makelfa,SL02050204,Makelfa,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.602311,0.011865
Polygon,Makontande,SL02050205,Makontande,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.409978,0.005113
Polygon,Mayaso,SL02050206,Mayaso,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.271754,0.003624
Polygon,Lower Section,SL02050306,Lower Section,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.480907,0.007125
Polygon,Upper Section,SL02050307,Upper Section,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.513355,0.00948
Polygon,Mabilafu,SL02050802,Mabilafu,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.298196,0.002604
Polygon,Kumrabai,SL02050401,Kumrabai,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.521245,0.0092
Polygon,Bo Road,SL02050501,Bo Road,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.101003,0.000353
Polygon,Mabang,SL02050402,Mabang,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.499264,0.007436
Polygon,Marunia Sakie,SL02050404,Marunia Sakie,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.425811,0.005563
Polygon,Lal-Lenken,SL02050502,Lal-Lenken,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.604565,0.00889
Polygon,Makump,SL02050503,Makump,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.365979,0.005376
Polygon,Mamuntha,SL02050504,Mamuntha,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.629444,0.012285
Polygon,Mayatha,SL02050505,Mayatha,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.376686,0.004056
Polygon,Massebay,SL02040722,Massebay,Maforki,SL020407,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.205124,0.002624
Polygon,Mayossoh,SL02050506,Mayossoh,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.454006,0.005869
Polygon,Old Magburaka,SL02050507,Old Magburaka,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.066202,0.000218
Polygon,Mamurie,SL02050603,Mamurie,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.360695,0.006301
Polygon,Makali,SL02050601,Makali,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.58867,0.00608
Polygon,Makong,SL02050602,Makong,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.355984,0.006265
Polygon,Masingbi,SL02050701,Masingbi,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.13747,0.001407
Polygon,Mathonkara,SL02050605,Mathonkara,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.275253,0.004106
Polygon,Wonkibor,SL02050606,Wonkibor,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.316766,0.003399
Polygon,Lunsar-Madigbo,SL02040805,Lunsar-Madigbo,Marampa,SL020408,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.052718,0.000138
Polygon,Makoba,SL02050803,Makoba,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.278209,0.00256
Polygon,Rolal,SL02050702,Rolal,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.380197,0.005711
Polygon,Sanda,SL02050703,Sanda,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.550195,0.012354
Polygon,Lunsar-Mamanso,SL02040806,Lunsar-Mamanso,Marampa,SL020408,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.018048,0.000012
Polygon,Semorkanie,SL02050704,Semorkanie,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.521925,0.007074
Polygon,Thamah,SL02050705,Thamah,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.479503,0.009291
Polygon,Thambaya,SL02050706,Thambaya,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.562428,0.010662
Polygon,Wana,SL02050707,Wana,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.520387,0.009713
Polygon,Lunsar-Mines,SL02040807,Lunsar-Mines,Marampa,SL020408,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.070455,0.000267
Polygon,Yenkeh,SL02050708,Yenkeh,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.562814,0.009432
Polygon,Kiamp Kakolo,SL02050801,Kiamp Kakolo,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.335055,0.003947
Polygon,Lunsar-Old Town,SL02040808,Lunsar-Old Town,Marampa,SL020408,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.035441,0.00007
Polygon,Malal,SL02050804,Malal,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.452415,0.004308
Polygon,Numula 5,SL02030110,Numula 5,Dembelia - Sink,SL020301,Koinadugu,SL0203,Northern,SL02,Sierra Leone,SL,0.234505,0.002445
Polygon,Manewa,SL02050805,Manewa,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.247122,0.003679
Polygon,Mara,SL02050806,Mara,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.206075,0.002412
Polygon,Matanka,SL02050807,Matanka,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.315344,0.003323
Polygon,Sambaya,SL02050904,Sambaya,Sambaya,SL020509,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.489436,0.011474
Polygon,Rochen,SL02050808,Rochen,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.361195,0.00491
Polygon,Borowah,SL02050901,Borowah,Sambaya,SL020509,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.435461,0.008009
Polygon,Maboboh Koray,SL02051001,Maboboh Koray,Tane,SL020510,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.31666,0.004462
Polygon,Mapakie,SL02051004,Mapakie,Tane,SL020510,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.318034,0.003546
Polygon,Buyan,SL02050902,Buyan,Sambaya,SL020509,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.743647,0.023096
Polygon,Dayie,SL02050903,Dayie,Sambaya,SL020509,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.652972,0.014082
Polygon,Makrugbeh,SL02051002,Makrugbeh,Tane,SL020510,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.471989,0.008239
Polygon,Mange-bana,SL02051003,Mange-bana,Tane,SL020510,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.408297,0.004477
Polygon,Mabureh Mende,SL02040205,Mabureh Mende,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.218532,0.002447
Polygon,Mathunkara,SL02051005,Mathunkara,Tane,SL020510,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.403283,0.006559
Polygon,Mange Morie,SL02040110,Mange Morie,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.145609,0.000887
Polygon,Malanchor,SL02051105,Malanchor,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.450383,0.006947
Polygon,Matotoka,SL02051006,Matotoka,Tane,SL020510,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.556769,0.009345
Polygon,Makeni Rokefula,SL02051104,Makeni Rokefula,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.555283,0.010133
Polygon,Foindu,SL02051101,Foindu,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.579422,0.008017
Polygon,Gaindema,SL02051102,Gaindema,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,1.232653,0.012605
Polygon,Macrogba,SL02051103,Macrogba,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.456756,0.006186
Polygon,Magbengbe,SL02040206,Magbengbe,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.200682,0.001652
Polygon,Malompor,SL02051106,Malompor,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.325254,0.003116
Polygon,Petifu-Lower,SL02051111,Petifu-Lower,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.283355,0.002621
Polygon,Karine,SL02040301,Karine,Dibia,SL020403,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.188198,0.001294
Polygon,Marenka,SL02040111,Marenka,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.386775,0.005073
Polygon,Minthormore,SL02040112,Minthormore,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.23454,0.003097
Polygon,Mamaka,SL02051107,Mamaka,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.487287,0.008909
Polygon,Masengbe,SL02051108,Masengbe,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.470163,0.004569
Polygon,Kalangba,SL02040104,Kalangba,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.284927,0.003807
Polygon,Mayira,SL02051109,Mayira,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.527458,0.006214
Polygon,Petifu Upper,SL02051110,Petifu Upper,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.597942,0.009217
Polygon,Ronietta,SL02051112,Ronietta,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.610115,0.012795
Polygon,Kambia Morie,SL02040105,Kambia Morie,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.101699,0.000554
Polygon,Konta Ferry,SL02040106,Konta Ferry,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.081235,0.000284
Polygon,Mabombo,SL02040107,Mabombo,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.203347,0.002402
Polygon,Makana,SL02040108,Makana,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.194529,0.001691
Polygon,Yoni,SL02051113,Yoni,Yoni,SL020511,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,0.650686,0.008975
Polygon,Barmoi,SL02040101,Barmoi,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.173319,0.001442
Polygon,Kagbanthama,SL02040102,Kagbanthama,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.156039,0.00096
Polygon,Kaiyeabor,SL02040103,Kaiyeabor,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.302856,0.003837
Polygon,Romeni,SL02040114,Romeni,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.31272,0.002942
Polygon,Rotifunk,SL02040115,Rotifunk,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.268727,0.00369
Polygon,Yali-Sanda,SL02040116,Yali-Sanda,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.137548,0.000822
Polygon,Kayembor,SL02040302,Kayembor,Dibia,SL020403,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.209208,0.001777
Polygon,Foredugu,SL02040201,Foredugu,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.58134,0.006001
Polygon,Filligungee,SL02020105,Filligungee,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.268916,0.003511
Polygon,Gbaran Kamba,SL02040202,Gbaran Kamba,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.554155,0.007169
Polygon,Kamasundu,SL02040203,Kamasundu,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.222936,0.001813
Polygon,Mabureh Buya,SL02040204,Mabureh Buya,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.199472,0.001728
Polygon,Konta Kargbo,SL02040303,Konta Kargbo,Dibia,SL020403,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.136683,0.001173
Polygon,Manungbu,SL02040207,Manungbu,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.301537,0.003749
Polygon,Robis,SL02040209,Robis,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.314191,0.00287
Polygon,Rokel,SL02040210,Rokel,Buya Romende,SL020402,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.163299,0.001086
